,Unnamed: 0,tweet_id,user_sentiment_label,campany_name,full_text,user_id,user_name,user_description
392,650,126294550535872512,neutral,apple,RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ...,15483067.0,perfectoz,"I'm From Dallas Tx! I Do Graphicz, I Produce Hip Hop & RnB Hits (19 Of My #INSTRUMENTALS Were Feat. On #CW33's & #TELEMUNDO's #UNDERCARD!!!)"
393,652,126293879166205952,neutral,apple,"Attending #mobilemem , listening to James Kelley from @apple .",40773.0,marjorie,All good things are wild and free. - Henry David Thoreau
394,654,126292279009882113,neutral,apple,Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje,200172301.0,Cancer Mission 2020,Cancer Mission 2020 is dedicated to helping communities create collaborative plans that focus on reducing cancer-related deaths in their area.
395,657,126291860305100801,neutral,apple,picking up my #iPhone4S in two hours @Apple!,25765480.0,msunee,blackberry & bay. pillow talk. champagne pop.
396,658,126290154737504256,neutral,apple,@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out,293587968.0,Denise Pellegrini,Executive Producer @BloombergRadio DaybreakAsia. Host of Real Estate Report.       Lover of real news.
397,659,126289716097196032,neutral,apple,"yes, i am live tweeting my @apple tech support call. Isn't this fun?",7432532.0,letajoy,"Former stay-at-home mom, hand-model and hater of onions and mustard."
398,661,126283761754185728,neutral,apple,"@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files.",14111540.0,Asim Ranginwala,Have super-human ability to form opinions no one can agree with.
399,664,126283440457912320,neutral,apple,"Hello again, iPhone 4!!! Thank you, @apple! Although this should have never broken in the first place! #tsk",28776455.0,Cecile Golez,"Extra rice, please."
400,666,126281432644595713,neutral,apple,"@Apple, @Facebook, @Google and @Amazon battle in...The Great Tech War of 2012 http://t.co/uL9zZKv8 by @fmanjoo",126050463.0,víamultimedia,"Medio que se centra en hablar de tecnología, innovación y emprendimiento con un enfoque utilitario, social y cercano - @viammpanama - Creador: @nestoraltuve"
401,668,126279672433614848,neutral,apple,“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple,64404239.0,Foreverfit4u,"Health/Fitness Buff, Personal Trainer, NPC Figure Competitor & @UnCutSportsShow Sponsored Athlete! Always do the right thing & you'll never go wrong"
402,669,126277810431074304,neutral,apple,RT @Apple We destroying you next RT @therealterica: Duh #TeamAndroid RT @JuanHustle I got a feeling we living in the last days of Blackberry,22545825.0,Juan Hustle,KENTUCKY'S HOTTEST RADIO PERSONALITY 🔥🔥🔥🔥🔥 Voice Over Talent. Product endorser. ALL SOCIAL: @JuanHustle #AfternoonRush
403,670,126272713332506624,neutral,apple,@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI,18679448.0,Darren Ⓥ,Mad Computer Scientist
404,671,126267746739699713,neutral,apple,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/AAP7StHt #PampersHelloApps",16237893.0,trishden,"Because my home, my life, my landscape... is a work in progress."
405,672,126257394622808064,neutral,apple,"Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well, It IS ..I'm not :) #stilllearning",31555571.0,Mary Nell Roberts,"Ky girl bringing some Murn Burn to Music City. Living the best life I can and helping others do the same. #igniteyourpower
Start.Sweat.Namaste."
406,674,126232037492404224,neutral,apple,"@Mommy_gaga, #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps",58665328.0,Ellen  Beck,"cat rescuer,advocate,tweeter!"
407,678,126218596786511873,neutral,apple,I wonder if @Apple OSX will get built-in @Twitter @support like iOS5. That would be very helpful at the moment.,5652742.0,Ian,"Early adopter, into crowdfunding, P2P cryptocurrency investing and trading. Ex-Amazon seller, #Wordpress user, and I curate @thequote. #FBPE"
408,679,126217194173501441,neutral,apple,Spell check needed when saving documents - fingers crossed Steve Jobs left that nugget of technology behind on the @Apple to do list. :),61599182.0,Caroline,💚✌🏼🍠🥑🍗🍉🤓🍴🤷🏻‍♀️
409,680,126213965817708544,neutral,apple,@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista,18961249.0,porchista,Digital Marketing & PR Strategist with a strong affinity for cutting-edge technology & social media influence. Follow me at http://t.co/Y504ntgBtO
410,681,126211975595311104,neutral,apple,iPhone 4S vs Canon 5D MKII. @apple @canon @iphone http://t.co/PvKqad33,227055928.0,ErgonDesign.net,"iOS Development & Consulting (@iPhone, @iPad, @iPodTouch)"
411,682,126209902241787904,neutral,apple,@Samsung wants to ban @Apple iPhone 4S in Japan and Australia. http://t.co/hWA4tWIc #smartphonewar,346455283.0,House of Radon,"We create films, web and full blown marketing concepts. For more day to day updates from our creative house, check out: https://t.co/qJdHi60AR5"
412,683,126205800359280640,neutral,apple,Siri says some weird things | This is my next... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO,19966338.0,Sabir,Senior Platform Specialist - Messaging & Mobility @99Xcloud |  Microsoft Community Volunteer | Car Fanatic | https://t.co/0W9FANcQ8X
413,684,126201991125929984,neutral,apple,@apple karaoke ceel w/ @nandamaulida @putriasmara @galuhoktriana @milatus :p,75571627.0,-,20+
414,685,126197405015220225,neutral,apple,The four American companies that have come to define 21st-century on the verge of war. @Amazon @Apple @Facebook and @G…http://t.co/PxUlr5dw,62011601.0,Allen Tom,Imagination will take you everywhere.
415,688,126186795808456704,neutral,apple,I have 4 @Apple products...,366442274.0,Paul Tanner,I do creative shit...
416,690,126177221571395584,neutral,apple,"Stay hungry, stay foolish. Steve Jobs, founder @Apple #WinningWithEL",40214484.0,Elyn Rambu Kaborang,"Writer, traveling, frend of God, singing, help the poor, motivator,  I dream: one day when my kids are born, I'll take them to be the leader for this nation!"
417,691,126171911523794944,neutral,apple,RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking...,22074653.0,Susie,I have four children ages 11-24. i love the beach its my fav place in world. I work with children which is my passion as well as my job.
418,692,126165547154018304,neutral,apple,iSteps @apple store bologna http://t.co/WjjBq7Ae,344567318.0,FrancoGiacomozzi,Communication Director/Head of Digital @Fondazione_Mach | Member of #EACD | Owner @guitarlist
419,693,126163403063570432,neutral,apple,"How I manage my businesses/life: @pivotaltracker, @37signals, @twitter, @googleapps, @apple, @dropbox, @wordpress, @dreamhost THX",14213287.0,Eric Porres,"Dad, triathlete, ninja, pianist, @SundaySky CMO, ex-CMO @rocketfuelinc (#IPO), @Sailthru, @lotame; investor @Tickr, @GearBraininc, @GoldenKeyHouse, @SellerCrowd"
420,695,126149567036137473,neutral,apple,Just realized Apple doesn't even have @Apple on lock. This dude R.J. Pittman waiting for thee fattest check.,175607196.0,Jared Kilkenny,Social Media Manager @KilkennyMedia
421,696,126148184358653954,neutral,apple,"Hey @Apple, could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too.",175607196.0,Jared Kilkenny,Social Media Manager @KilkennyMedia
422,698,126146495396319232,neutral,apple,Dear @Apple… If I make love to iCloud will ALL THE THINGS have my babies?,14443713.0,Justin Bozonier,"I make a science out of business.  Sr. Data Scientist @ Arity, ex-GrubHub, author of Test-Driven Machine Learning. My opinions are my own."
423,699,126141631291326464,neutral,apple,POLL: http://t.co/GcrpUKwF Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball,136360809.0,Jere L. Simpson,"Founder @KITEWIRE Inc, @NET_PURE.# Inc5000, Investor @SharpCloud, Philanthropist, Forbes Technology Council, Event Speaker. Principal 10 Best Companies to work@"
424,701,126141580682854400,neutral,apple,More Twitter buzz for Apple Store: http://t.co/hLybd7uc - RT @ji_lee started out as a trip to the @apple store. turned into a spontaneou...,98336481.0,Sydney Shop Buzz,Real-time local buzz from shoppers in Sydney for their favorite stores and brands!
425,702,126141157146238976,neutral,apple,My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple,73254800.0,Justin,"Many have tried to corrige, none succeeded. Gay bloviating pedantic irreverent British-born midwest-raised New England Smartass Nerdbear. Bf2 @intrepidbssnist"
426,703,126134865887363072,neutral,apple,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps""",55359948.0,Courtney B,"Mommy, Beauty/Fashion Blogger/makeup artist/single"
427,704,126130171404230656,neutral,apple,"Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone",25752513.0,Cecilia Pagkalinawan,"Addicted to amazing people, art & experiences. Inc Mag ""Top NYC Content Innovator"" #SuperMarketer. Co-founder @mouse_org. CEO StyleTrek, appLOUD, BRWN."
428,705,126125830094061568,neutral,apple,"You know you've gone @Apple overboard when you misread a @Yelp review as ""iPad Thai."" #fb",19690815.0,David Ginsburg,"Opinionated + passionate about life: people, politics, music, culture. Dog dad. #SocialMedia pro. Proud member of the reality-based community. 
#ChooseYourself"
429,709,126122372775415808,neutral,apple,started out as a trip to the @apple store. turned into a spontaneous fun evening w @MolleyMoody. we danced while trying on outfits. #girls,27306473.0,ji lee,I wish I was a little bit taller... I wish I was a baller
430,713,126110770864979968,neutral,apple,One thing I want from #ios is searching in the add bar similar to what Firefox or droid phones do. But thnx for a talking Google @apple ...,26351554.0,Ocho Carroll,Champion of the screenshot Keep on training...
431,714,126110374549405696,neutral,apple,"Gee, I can't imagine that the maps app graphic from this Samsung website will help their court cases vs. @Apple: http://t.co/PmanMoAh",61549961.0,Joseph P. Hillenburg,"Transplant dad, #avgeek, and IT professional. @UNOSNews / OPTN Board member-elect and Information Technology Committee advisor.
My opinions are my own."
432,715,126109969912311810,neutral,apple,Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv,155983690.0,Michael Ludwig,"Social Relationship Manager for Hulu. Love to travel, watch baseball, shoot photography, and watch tech change. Tweets are my own and can be funny @ times"
433,716,126107127231152129,neutral,apple,"RT @fredbenenson: Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T",30611809.0,Julia Roytman,"Product at Amex. Formerly at @CourseHorse, @Tapad and @SecondMarket views are my own"
434,717,126106914684796928,neutral,apple,got the new @apple update,168275940.0,Harper,UNCC•|•ΑΣΦ
435,718,126105236229193728,neutral,apple,"A brick n mortar @Google store? Coming soon to London, US next? Copying @Apple business model? http://t.co/l4VTHsv5",385007011.0,Dan Bot,"Sr Research Analyst @ Frank N. Magid Associates; Research, Advertising, Branding, Sports, Mobile, Enthusiast; Husband & Papa of 2; Ancient Astronaut Theorist"
436,719,126105175294357505,neutral,apple,"Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T",2254561.0,𝔣𝔯𝔢𝔡 𝔟𝔢𝔫𝔢𝔫𝔰𝔬𝔫,"creator of @PitchDeckGame & Emoji Dick, former vp of data and current @kickstarter fellow, 'not an artist per se' - The Guardian"
437,721,126104322999197696,neutral,apple,@apple store to get my phone fixed... ppl lined up for 4s http://t.co/aUHQLiVy,23181314.0,suBi,ui/ux designer developer
438,722,126104244402126848,neutral,apple,@Apple why no Macbook mirroring onto AppleTV via #Airplay?,17881825.0,Eli Tarin,the tallest ewok in a world of wookies.
439,724,126102037057388544,neutral,apple,@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?,14860428.0,Darwin's Money,"Evolutionary Money, Investing and Career Advice"
440,725,126098699196698624,neutral,apple,@apple please bring back the old Siri app for us old school iPhone 3 users!,49028072.0,Dom Santoleri,"I am Goodbye: Like a beast in the distance you can't tell if fur or fowl.  Like the last thing you hear, just before you hear the howl. - Will Oldham"
441,726,126095965391298560,neutral,apple,"Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding.",14504360.0,Joshua Rockoff,Digital Transformation authority for Retail & Omnichannel businesses. Specialty in Distressed & Turnaround. NYU Adjunct Professor. Opinions are my own.
442,727,126094392183357443,neutral,apple,"Yeah, there's no @apple twitter account.",16162693.0,Wendy Sheehan Donnell,Editor of @PCMag. VP of Content @ZiffDavis. Word Nerd. Always on My Phone. Love to Sing Along—Loudly and Poorly. Don’t Love Twitter.
443,728,126094029015355392,neutral,apple,POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...,136360809.0,Jere L. Simpson,"Founder @KITEWIRE Inc, @NET_PURE.# Inc5000, Investor @SharpCloud, Philanthropist, Forbes Technology Council, Event Speaker. Principal 10 Best Companies to work@"
444,730,126091878469869568,neutral,apple,@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?,798849.0,Dany Saadia,"Sólo he hecho una película pero te puedo destruir en Twitter. 
Writer, VR Storymaker, Entrepreneur, Podcaster. RT means it's interesting."
445,731,126089815136538624,neutral,apple,Lol bet that Android couldnt do that  RT @ceejay3k: I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.,139323097.0,Mario Chavo Rowèlls,My lifes a puzzle and im filled with riddles.
446,732,126089347639427072,neutral,apple,I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.,26076010.0,CJ™,"Christian, Nerd, Gamer, & husband of @charissenicole."
447,733,126087892580827137,neutral,apple,@APPLE freaks is Siri available for Iphone 4 yet?,382932304.0,Sancho Pança,La terre appartient a celui qui la travaille pas a celui qui en hérite.Je crache sur tous les drapeaux.Ceci dit content de vivre l'Exceptionalisme Canadien.
448,734,126086553415057408,neutral,apple,#Iphone5 can you please make The battery last longer thanks @Apple,52852649.0,big lou,#TeamCowboys #TeamFollowBack #teamIphoneGang #SacramentoKings #TeamAdvice ##TeamIHateTheLALakers #Teamemmmmsie #Twitch https://t.co/Tdnz98FT8j
449,738,126078565346312192,neutral,apple,Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting..,22144643.0,Joel Avrunin,Tektronix National Field Applications Engineering Manager - Digital to RF and everything in between - All-around test equipment guru
450,739,126073142107045888,neutral,apple,"RT @shanmoorthy: Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas  ...",29871342.0,Dave Chanter,"Enterprise Technology Consultant, Virtual Reality Aficionado, Super Geek, IT Pro, Gamer and All Round Awesome Dude."
451,740,126072051118260225,neutral,apple,Saw that @apple is covered with msgs 4 steve jobs. Nice to kno ppl r still saying #thankyousteve,32873059.0,Fallon Kunz,"jesus follower, daughter, sister, friend, poet, singer, bookworm, lover of all things disney, and owner of the most beautiful & sweetest kitty maria."
452,741,126071173640499200,neutral,apple,"iPhone 4 S now RESERVATION only, if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight",293587968.0,Denise Pellegrini,Executive Producer @BloombergRadio DaybreakAsia. Host of Real Estate Report.       Lover of real news.
453,742,126068964685135872,neutral,apple,@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter,92266847.0,GEO21,Google Places SEO - UKs original #Google Places optimization specialists. Guaranteed first page Google local business results. http://t.co/UwKh6NJgpR
454,744,126066452787773443,neutral,apple,Apple sold 4 million iPhone 4S units on first weekend - Appletell: http://t.co/vs5r1oox #iPhone4S @Apple #fb,126896315.0,Alfonso C. Betancort,"Fond of Mac, iNet, Coding, Electronics, Innovation, iDesign, ProPhoto, Architecture, Science, Econ & Finance. TheCanaries☀Lat. φ 28°08'13”N § Lon. λ 15°26'06”W"
455,746,126065529684369408,neutral,apple,"@Apple please put the Tab button back in Pages for iPad. That hold my finger down, wait for the insert tab, then touch that for the tab. SMH",33403517.0,The Mind of Mark,"Foodie, USC, football, BMW, Apple guy. Dad, writer, music lover, frmr Broadcast Journalist. Not for slow drivers/mini vans in the fast lane. Road Cyclist."
456,748,126057389333020672,neutral,apple,RT @FaithMcNally: @RhiannaRaee hanging @apple in tacoma listening to the beatles!,57491693.0,Rhianna,"if everything is coming your way, then you're in the wrong lane|⚡️📷"
457,749,126056940060155904,neutral,apple,@RhiannaRaee hanging @apple in tacoma listening to the beatles!,392374739.0,ReturnoftheMc,Sassy & Sarcastic
458,750,126055880394420224,neutral,apple,In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S,299909117.0,Kane McConnell,"Kane McConnell is the principle director and software engineer at Makánal Tech, a technology and software development company in Budapest, Hungary."
459,751,126054998080622593,neutral,apple,"A must read article on @fastcompany about @Apple, @Facebook, @Google, and @Amazon technology war in 2012  http://t.co/nxc7Wo4S",242928369.0,Expansion Bridge,"Team without Borders® in Web, Mobile, Cloud. From Design to Development and Testing."
460,753,126054145617694720,neutral,apple,@cnbcfastmomey what price should I sell @apple for,60407575.0,Dennis,"Entrepreneur, Investor, Retired Day Trader, Collector of Precious Metals, Art & Cryptocurrency."
461,754,126052649475915776,neutral,apple,"Hey @Apple, when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire",17003315.0,Dan Gilmore,"WordPress Dev of insanely huge multisite install. Hustband, Navy vet, gamer, fisherman, beer drinker. Fan of Ravens, Caps and Everton, not in that order."
462,755,126051375422504961,neutral,apple,#SteveJobs memorial at the Leawood @Apple store. http://t.co/UVgb05G6,19298301.0,Rex Highwalker,"Professional Mixed Martial Artist, Owner @ATTKansasCity, Co-Host @TrapVariety, BJJ black belt, blue belt gardener, book reader, earthling."
463,756,126049560878526464,neutral,apple,Hey @apple why is Siri not available for the Mac?,16933486.0,Jeff Brewer,lead pastor of Hope Fellowship #acts29
464,758,126044055644807169,neutral,apple,waiting for Jacob @fairview @apple storeee,300519987.0,Eliana Apogs,live ur life with NO regrets
465,763,126040050441011200,neutral,apple,iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone.,25511094.0,Brand Labs,Brand Labs is more than you think it is... unless you think it's the best damn Volusion service provider in the world.  Then it's exactly what you think it is.
466,764,126039521853845504,neutral,apple,Iphone: Watch Siri &quot;Work&quot; On the Old iPhone 4 - @Gizmodo http://t.co/dGPWL0r0 @apple allow commands from iPhone 4. Stop playin!,54400025.0,Brian Jost,"Owner / Programmer for Microburst Interactive, Programmer for Islands of Nyne"
467,766,126031463647944704,neutral,apple,"@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl",17830673.0,fionasu,advertising nerd. spice lover. whiskey drinker. definition of awkward. @Google // Media Lab.
468,767,126030091892432896,neutral,apple,Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz,24980701.0,Jason Prine,"Dad, Management Consultant, Professor. CBAP, PMP, #Brampton, #iOSMusician. Produces #house #techno #dubstep #synthwave #dance as @jznnotjason & @brucebeerdrive"
469,771,126019432194650113,neutral,apple,@brady I am surprised @apple did not think of/anticipate that......,14702632.0,writercarrie,"Write, bake, cook, downward dog; lover of the natural world. Om. Author of the cookbook Tasting Pennsylvania (2018)"
470,772,126018538531061760,neutral,apple,#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple,80323406.0,_M 〽,#CLHRJunkie.. #F1.. #geek.. @Wellenrausch fanboy.. @GaiBarone addict..
471,774,126017643747606528,neutral,apple,It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive,229077672.0,Vince Diaz,"Christian, husband, father, and entrepreneur!"
472,775,126016494701256704,neutral,apple,RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt ...,3702901.0,David O. Andersen,"Digital Marketer, UX/UI Designer & Photographer. Ex-Berliner & @mailjet @ezeep alum. My left stroke just went viral!"
473,777,126014643826208768,neutral,apple,@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!,22843995.0,Dr Shane,rollerblading oil paints crypto neuroscience guitars and hash synthesisers
474,780,126014102379302912,neutral,apple,@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :),15451199.0,Di Baker,"human, mostly. can't resist a bad pun."
475,781,126013626426466304,neutral,apple,Hall Pass had me rolling...... @Apple bee's lookin for nookie really,253886433.0,Ray Hardison,Motivation for da unmotivated
476,783,126012515019784192,neutral,apple,@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill,41992849.0,J.Teigland,"Incurable ⅋ Tediously Adventurous Geek - reboot is a way of life . . . . . . Turn On, Tune In ⅋ Geek Out . . . https://t.co/HJSh4WSYRT"
477,784,126012034545496065,neutral,apple,"@coatgal @apple Paul had a chat with an advisor explained the problem : cost £120 repair !!
BUT wait for it , drumroll . . . .",41992849.0,J.Teigland,"Incurable ⅋ Tediously Adventurous Geek - reboot is a way of life . . . . . . Turn On, Tune In ⅋ Geek Out . . . https://t.co/HJSh4WSYRT"
478,785,126012004312956928,neutral,apple,"#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases
http://t.co/2hyurIiq
#stevejobstributecases
@ikaveri @iamsrk @apple",377507268.0,I Link Blink,"I blink some links.
Blink Blink to establish a link."
479,786,126011120694726656,neutral,apple,"@coatgal had a really interestng experience up in the @Apple store though, Paul was with me up there, faulty #iphone4 - but out of warranty",41992849.0,J.Teigland,"Incurable ⅋ Tediously Adventurous Geek - reboot is a way of life . . . . . . Turn On, Tune In ⅋ Geek Out . . . https://t.co/HJSh4WSYRT"
480,789,126008776322064384,neutral,apple,@Apple's Success is Also #Google's Gain as #Mobile #Advertising Balloons http://t.co/0400ynQY,20554242.0,TMNcorp,"Full-service DC Communications Company. Experts in Public Health, Research, PR, Digital Media, Graphic Design, Advertising, & Publication Development."
481,790,126007705600135168,neutral,apple,"@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job.",152530023.0,Steven Sandhoff,"Father, Husband, Friend, Lawyer, Entrepreneur, NYC/SF/LA+world. Get @ me."
482,792,126006572420833282,neutral,apple,"@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit",24966723.0,Jimi Smoot,Software Engineer in LA working on software and hardware related to the blockchain. I also run the LA Blockhchain Developers meetup.
483,793,126006349959135232,neutral,apple,The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany,21371349.0,Anita Kapadia,"Working in digital strategy, advertising & branded content @Pressboard. Formerly at @HuffPostCanada. Addicted to sweating, traveling and black coffee."
484,794,126004552557273088,neutral,apple,Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech,32823974.0,Steve Faktor,"Heretic CEO at IdeaFaktory Innovation; Host https://t.co/k5m6eLdNLM podcast [future, economics, tech, culture]; writer @ForbesTech @LinkedIn Influencer @HarvardBiz"
485,795,126003746135224320,neutral,apple,RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters,240385317.0,The Sinch,Are you living tangle-free?  Sinch is here.
486,796,126003567315255296,neutral,apple,Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs,26412868.0,Jenn_Vega1,This is ME! •MyManPlaysGuitar🎸•DallasCowboys🏈 •Latina🇲🇽🇺🇸•StarbucksAddict •Yogi •DonateLife •ConcertJunkie •BeKindToEveryone •Life=Love
487,797,126001989309054976,neutral,apple,is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK,59159781.0,TREVOR GODINHO,"I SHOOT PEOPLE FOR A LIVING.  ELINCHROM AMBASSADOR 
For all inquires 
info@trevorgodinho.com"
488,798,126001758853009409,neutral,apple,Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC,345441913.0,Rolandas Razma,I just love to build things! https://t.co/i2pAz7g4Cn https://t.co/hlwbcraqQE
489,799,126000843798491136,neutral,apple,RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt;@apple Wow!!,26790297.0,Carl Milner Photography,"Published & Award Winning Yorkshire Photographer & Blogger into Design, Star Wars, NASA, Film. ❤My Wifey, Girls, Dog & Leeds. https://t.co/QsMaeVQRpR"
490,800,125999022908510209,neutral,apple,"Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco",27720562.0,Sharon Wienbar,"Experienced public/private Board Director, Former CEO @Hackbright, Venture Partner at @ScaleVP, Rower, #changetheratio Champion"
491,805,125994518989385729,neutral,apple,"Head to our FB page for a link to the @Apple Community Support Page detailing how to turn off #newsstand auto renewal.

http://t.co/65HPp0tu",358848319.0,WhatAverageGuysThink,Thoughts and opinions for Average Guys/Gals.
492,806,125993702782025729,neutral,apple,"@apple y u run out of 64gb iPhone!? Now I have to settle for 32gb. Saved 100$ though(:
#content",47054656.0,jonathan acker,Welcome to Hentai Wonderland.
493,808,125992838910586880,neutral,apple,"Big mo: In one week, @Apple #iCloud hits 20M users; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet",8765592.0,Rhonda Rice,💡Product Mgr ❤Startups 🌎Citizen ✈️ Travelust⌚️Geek📱App junkie🍴Foodie Nerd Born in 🇬🇧 Live in 🇺🇸 Last trip 🇮🇪 Next trip 🇮🇸
494,811,125990236743405568,neutral,apple,@Twitter returns a Error 500 when we try to post the link to @Apple Support Community detailing how to turn off auto renewal subscriptions.,358848319.0,WhatAverageGuysThink,Thoughts and opinions for Average Guys/Gals.
495,812,125990217801940992,neutral,apple,RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ...,179980928.0,David Wolman,"Mag writer & author of EOM, RMT, & ALHTAW. Contributor at @Wired. Latest: https://t.co/ncXlaWnGoj"
496,813,125989605634879488,neutral,apple,@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems,55572749.0,Trevor Green,Life enthusiast. Digital aficionado.
497,814,125989196132388864,neutral,apple,Too bad I'm not an @Apple junkie. #icloud #apple #ios5,23710374.0,Melissa Berne 🦋,social media rep | co-host : @Queens__Landing & @DefinePodcast | writer for @TYFOfficial
498,815,125989009091592192,neutral,apple,@Apple buried the ability to manage #newsstand subscriptions under App Store Settings. This is inconvenient at best.,358848319.0,WhatAverageGuysThink,Thoughts and opinions for Average Guys/Gals.
499,816,125988775548559360,neutral,apple,Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @facebook,14192329.0,Karen Wickre ☕️,"Veteran word wrangler, ex @twitter, @google, etc. Media obsessive. Art & dog enthusiast. Boards: @JSKStanford @ICFJ @NewsLitProject @YBCA. Also #newsgeist, TED."
500,818,125984350989860864,neutral,apple,Smh at @ItsTheSituation for trying to cut in line for a 4S. Cmon mayne if @Apple's cofounder stood in line then you are too.,44841195.0,J A M E S 🦍,Northwest San Antonian🤘🏾 • @StMarysU alum🐍; B.B.A.- Finance💵 • @NBA fiend🏀 • ビール 🇯🇵🍺
501,819,125983179877253120,neutral,apple,"Go big or go home @Apple users - here are some apps that make your #4s iPhone ""s-s-super"" http://t.co/t74BQyim via @mashable - MS",356997425.0,Social 5150,"Developing & integrating social media solutions that drive client growth, increase engagement & strengthen loyalty for health, wellness & medical device brands."
